,FINAL_ID,length,ridership,avg_speed,avg_speed_q10,avg_speed_q50,avg_speed_q90,trips,avg_load,avg_load_q10,avg_load_q50,avg_load_q90,service_hours,avg_speed_sd,riders_per_m,riders_per_km,avg_speed_cv,routes_str,stops_str,riders_per_service_hour,service_hour_km,low_inc_riders,rider_norm,equity_norm,reliability_norm,speed_norm,service_norm,final_score,rank,name,extents,comment,priority
175,113221,2737.891374,5559.868921,12.73372588,10.95555729,12.39287992,15.29347697,238,18.68003297,10.97972028,18.38137973,27.2481685,23.46,2.034799784,2.030712019,2030.712019,0.159796104,"22, 16","SEPTA17330, SEPTA15559, SEPTA15574, NA, SEPTA15575, SEPTA15588, SEPTA17324, SEPTA15454, SEPTA15580, SEPTA17323, SEPTA15455, SEPTA15578, SEPTA15742, SEPTA17321, SEPTA15450, SEPTA15741, SEPTA17320, SEPTA15721, SEPTA15530, SEPTA17332, SEPTA15465, SEPTA15468, SEPTA15573, SEPTA15471, SEPTA15513, SEPTA15512, SEPTA15743, SEPTA15504",236.9935601,8.568637976,679.8460286,3.695489018,4.031230722,3.896932877,2.606232295,3.961861939,3.735041066,175,NA,NA,NA,
176,120211,2185.638997,2704.630297,9.972529245,8.084410492,9.349753695,12.87321874,163,10.09817247,2,9.416666667,17.46083333,18.43,2.429145744,1.23745518,1237.45518,0.243583717,"57, 5","NA, SEPTA17557, SEPTA17558, SEPTA70, SEPTA22029, SEPTA17579, SEPTA17575, SEPTA17571, SEPTA17564, SEPTA857, SEPTA17567, SEPTA17581, SEPTA17602",146.7515083,8.432316604,407.152305,2.2519205,2.414259717,5.940253693,6.232294618,3.898831332,3.662821426,176,NA,NA,NA,
177,201211,1025.175108,2053.153348,11.96052195,9.591072029,11.41285447,15.02148793,129,12.18118623,7.427777778,11.91959707,17.67142857,6.22,2.518624476,2.002734295,2002.734295,0.210578141,802,"SEPTA18175, SEPTA18257, SEPTA18177, SEPTA28686, NA, SEPTA18176, SEPTA18256, SEPTA18178, SEPTA18255, SEPTA18179, SEPTA18254, SEPTA18253, SEPTA21620",330.0889627,6.067256169,671.4427124,3.644575165,3.981402224,5.135349738,3.28611898,2.805303638,3.660503847,177,NA,NA,NA,
178,125111,1675.995423,2554.32619,9.874004433,8.136032185,9.429842981,11.8306811,129,14.04364003,5.1,13.375,23.4125,11.47,1.796261874,1.524065135,1524.065135,0.181918277,703,"SEPTA24468, NA, SEPTA24472, SEPTA24471, SEPTA24473, SEPTA24474, SEPTA24475, SEPTA24470, SEPTA24469",222.6962677,6.843694106,542.7355322,2.773493195,3.218217154,4.436424279,6.373937677,3.164303507,3.640298709,178,NA,NA,NA,
179,310111,4134.678207,4764.94721,11.80023855,9.382126196,11.28763028,15.31190457,190,13.78316634,7.496666667,12.56613636,20.68019048,46.8,3.160970534,1.152434838,1152.434838,0.267873444,57,"SEPTA17659, SEPTA18052, SEPTA18053, SEPTA24967, SEPTA17658, SEPTA18054, NA, SEPTA17651, SEPTA17650, SEPTA31728, SEPTA846, SEPTA17657, SEPTA861, SEPTA17656, SEPTA17655, SEPTA24966, SEPTA17654, SEPTA17653, SEPTA17652, SEPTA24965, SEPTA15823, SEPTA17672, SEPTA17673, SEPTA17958, SEPTA17674, SEPTA17956, SEPTA17955, SEPTA17675, SEPTA17954, SEPTA24694, SEPTA24817",101.8151113,11.31889778,370.091681,2.097200512,2.194504184,6.532605013,3.512747875,5.233493404,3.636968636,179,NA,NA,NA,
180,161111,2728.871374,3259.759898,10.28419635,8.509361586,9.941605928,12.70993829,125,13.99369495,5.73525641,13.97916667,20.94615385,29.76,1.754664871,1.194545089,1194.545089,0.170617597,64,"SEPTA15202, SEPTA24671, SEPTA24759, SEPTA944, SEPTA24758, SEPTA24670, SEPTA24760, SEPTA24669, SEPTA21267, SEPTA24763, SEPTA21265, SEPTA24667, SEPTA24666, SEPTA24764, SEPTA24665, SEPTA24765, SEPTA24664, SEPTA24766, SEPTA24663, SEPTA24767, SEPTA25922, NA, SEPTA24762, SEPTA24668, SEPTA24761, SEPTA24757, SEPTA24674, SEPTA24754, SEPTA24678, SEPTA24750, SEPTA24749, SEPTA24680, SEPTA24748, SEPTA24746, SEPTA24684, SEPTA24744",109.5349428,10.90560745,399.1186369,2.173832732,2.366623092,4.160835641,5.609065156,5.042401279,3.616951875,180,NA,NA,NA,
181,158311,1584.006729,2484.468315,14.65768801,8.600014983,13.63172228,23.12735333,278,7.296044807,1.452222222,6.307692308,14.38809524,9.97,5.73717969,1.568470808,1568.470808,0.391410957,"57, 25, 7, 703","SEPTA17361, SEPTA17362, SEPTA18139, SEPTA18140, SEPTA24837, SEPTA18141, SEPTA24838, SEPTA30869, SEPTA11468, NA, SEPTA18137, SEPTA18136, SEPTA24352, SEPTA17364, SEPTA17359, SEPTA17360, SEPTA18142",249.1944147,6.294165179,533.1664942,2.854302624,3.161476365,9.545302984,1.529745042,2.910219049,3.615880513,181,NA,NA,NA,
182,102112,2575.471307,3378,10.90152288,9.005733341,10.6615542,13.25735213,229,8.32209719,2.461538462,7.2,16,29.63,1.696528008,1.311604595,1311.604595,0.155623029,42,"NA, SEPTA22169, SEPTA22109, SEPTA22175, SEPTA22136, SEPTA22110, SEPTA22172, SEPTA22193, SEPTA22120, SEPTA22119, SEPTA22161, SEPTA22192, SEPTA22167, SEPTA22115, SEPTA22168, SEPTA22116, SEPTA22166, SEPTA670, SEPTA22171, SEPTA676, SEPTA22111, SEPTA22112, SEPTA22170, SEPTA22117, SEPTA22165, SEPTA22163, SEPTA675, SEPTA22118, SEPTA22121",114.0060749,11.50469039,427.2350778,2.38685758,2.53334299,3.795164478,4.532577904,5.319397915,3.600867419,182,NA,NA,NA,
183,120311,1619.239133,1908.439322,9.42734026,6.93440567,9.24445775,11.91767752,165,8.894457444,2.142857143,8.242857143,16.24,13.05,2.064466175,1.17860252,1178.60252,0.218987129,"57, 5","NA, SEPTA22036, SEPTA24867, SEPTA17604, SEPTA17605, SEPTA17606, SEPTA17607, SEPTA17608, SEPTA21095, SEPTA21959, SEPTA17609, SEPTA17617, SEPTA17618",146.2405611,8.059340795,395.1375891,2.14482045,2.343016979,5.340418952,6.968838527,3.726379343,3.592211378,183,NA,NA,NA,
184,110121,1863.859244,2163.857143,7.933258367,6.132405494,7.524941275,10.18236472,113,14.45766435,4.802380952,14,23.37619048,9.95,2.118965795,1.160955233,1160.955233,0.267099053,"7, 12","SEPTA21436, NA, SEPTA20645, SEPTA25156, SEPTA30101, SEPTA22278, SEPTA25155, SEPTA22277, SEPTA25152, SEPTA25153, SEPTA659, SEPTA25069, SEPTA25154, SEPTA25151, SEPTA25150",217.4730797,5.338385949,348.8922801,2.112705924,2.068799726,6.513720015,8.781869688,2.468297548,3.574399513,184,22nd Street,Washington Avenue to Arch,NA,
185,209122,2325.880651,4556,14.81615579,11.98384856,14.20812721,18.86207133,224,15.37156593,8.1,15.5,22.7,23.17,2.843789985,1.958827938,1958.827938,0.191938451,58,"NA, SEPTA23108, SEPTA23109, SEPTA23277, SEPTA23110, SEPTA23274, SEPTA23275, SEPTA882, SEPTA23111, SEPTA30230, SEPTA1488, SEPTA23100, SEPTA23099, SEPTA23101, SEPTA23284, SEPTA23285, SEPTA23283, SEPTA23103, SEPTA23102, SEPTA23282, SEPTA23104, SEPTA23281, SEPTA23106, SEPTA23107, SEPTA23279, SEPTA23280, SEPTA23105",196.6335779,9.961818114,508.1706353,3.564674392,3.013260342,4.680785327,1.416430595,4.606023517,3.558141553,185,NA,NA,NA,
186,115211,1808.338519,2343.377406,9.376526312,7.766605881,9.086717982,11.38842017,127,9.948176277,3.542666667,8.3,18.76444444,16.63,1.48945417,1.29587319,1295.87319,0.15884925,45,"SEPTA21785, NA, SEPTA24238, SEPTA21784, SEPTA21783, SEPTA24360, SEPTA30858, SEPTA21786, SEPTA21788, SEPTA16594, SEPTA21790, SEPTA16600, SEPTA16601, SEPTA16603, SEPTA16828, SEPTA16606, SEPTA16608",140.9126522,9.196286993,352.0445809,2.358229576,2.087491682,3.873842032,7.195467422,4.252066608,3.558110648,186,NA,NA,NA,
187,134113,816.7371117,486.2725746,7.653567879,5.231190055,7.525938811,10.0620862,87,3.825084374,0.988888889,3.531746032,7.255324675,4.84,2.679278115,0.595384448,595.3844483,0.350069165,"89, 39","NA, SEPTA16325, SEPTA16326, SEPTA16323, SEPTA21150, SEPTA16322, SEPTA16321, SEPTA31462",100.4695402,5.926019438,263.915609,1.083480409,1.564920094,8.5371045,8.980169972,2.740000328,3.536759517,187,NA,NA,NA,
188,185111,2622.79667,4473.173124,10.71468978,9.295186404,10.33504076,12.68794774,165,16.36160211,8.150769231,16.8,22.73302857,24.15,1.492132767,1.705497485,1705.497485,0.139260473,59,"SEPTA20489, SEPTA20446, SEPTA20490, SEPTA20447, NA, SEPTA5239, SEPTA20488, SEPTA20487, SEPTA5622, SEPTA20486, SEPTA5642, SEPTA20485, SEPTA5646, SEPTA20477, SEPTA20476, SEPTA5641, SEPTA20478, SEPTA5648, SEPTA5635, SEPTA20479, SEPTA20480, SEPTA886, SEPTA891, SEPTA5626, SEPTA20483, SEPTA5632, SEPTA20481, SEPTA20450, SEPTA20482, SEPTA20449, SEPTA887",185.22456,9.207728634,442.4501629,3.103663722,2.623562711,3.396132337,4.645892351,4.257356855,3.501398908,188,NA,NA,NA,
189,156112,2241.231378,2386.373271,9.071617652,6.094882914,9.288610754,11.42696445,153,7.958954408,2.626666667,6.5,14.60266667,13.92,2.359068451,1.064759888,1064.759888,0.260049369,"25, 7, 29","SEPTA546, SEPTA24211, SEPTA24212, SEPTA24210, NA, SEPTA24219, SEPTA24220, SEPTA24218, SEPTA24217, SEPTA24216, SEPTA24319, SEPTA24215, SEPTA24214, SEPTA545, SEPTA24213, SEPTA24050, SEPTA24208, SEPTA25226, SEPTA544, SEPTA23977",171.4348614,6.210871461,355.558638,1.93764967,2.108328717,6.341800039,7.76203966,2.871706719,3.492401239,189,NA,NA,NA,
190,161112,1867.717132,2349.952964,9.771146188,7.906176688,9.238427095,12.08285615,125,11.75406698,4.707692308,11.97435897,17.56593407,14.98,1.807197239,1.258195325,1258.195325,0.184952431,64,"SEPTA935, SEPTA25781, SEPTA24673, SEPTA24756, SEPTA24755, SEPTA24757, NA, SEPTA24674, SEPTA24754, SEPTA24753, SEPTA24752, SEPTA24676, SEPTA24678, SEPTA24750, SEPTA24749, SEPTA24679, SEPTA24680, SEPTA24748, SEPTA24681, SEPTA24747, SEPTA24746, SEPTA24684, SEPTA24744",156.8726945,8.020486477,420.3853063,2.28966341,2.492726427,4.510417907,6.430594901,3.708414359,3.49032765,190,NA,NA,NA,
191,114112,1631.502418,2368.128139,9.637173289,7.932013606,9.522259645,11.72064493,128,13.54905173,3.123076923,11.81410256,28.21118881,13.4,1.453758695,1.451501458,1451.501458,0.150849077,45,"SEPTA16518, SEPTA16522, NA, SEPTA16516, SEPTA16514, SEPTA16511, SEPTA16509, SEPTA16504, SEPTA16505, SEPTA1181, SEPTA16507, SEPTA16506, SEPTA24672, SEPTA22247, SEPTA16502, SEPTA16503",176.7259805,8.213288473,394.3234773,2.641441843,2.338189603,3.678742556,6.657223796,3.797559786,3.486293602,191,NA,NA,NA,
192,205211,1376.163326,2234.132409,11.0928494,7.492393813,11.36480191,13.70060434,202,8.64447857,1.917559524,5.879292929,19.45,8.11,2.769206186,1.623450042,1623.450042,0.249638852,"53, 65","NA, SEPTA16449, SEPTA16469, SEPTA16451, SEPTA16467, SEPTA16450, SEPTA16452, SEPTA16466, SEPTA28548, SEPTA28549, SEPTA17039, SEPTA17029, SEPTA18275, SEPTA31352, SEPTA16470, SEPTA16448, SEPTA16447",275.4787188,5.89319585,520.7197328,2.954353815,3.087671761,6.087919698,4.249291785,2.724823759,3.483863769,192,NA,NA,NA,
193,209222,1343.724277,3408,16.13455329,13.43695715,15.85708921,19.09303998,221,13.85972851,8.166666667,13.5,21.66666667,8.92,2.35582042,2.536234598,2536.234598,0.146010886,58,"SEPTA23113, SEPTA23112, SEPTA26165, SEPTA23264, SEPTA23114, SEPTA23263, SEPTA26128, SEPTA23116, SEPTA23261, SEPTA23269, NA, SEPTA23115, SEPTA23262",382.0627803,6.638266611,657.9648583,4.615438828,3.901483629,3.560754035,1.04815864,3.069320457,3.472674813,193,NA,NA,NA,
194,170112,5157.05091,10336,16.21608711,10.89946777,16.28442657,20.625,591,14.68081406,7,14,22.88888889,30.55,3.871808947,2.00424626,2004.24626,0.238763453,"1, 8, J, K, R","NA, SEPTA23322, SEPTA25828, SEPTA7, SEPTA23, SEPTA22474, SEPTA23276, SEPTA23287, SEPTA23290, SEPTA23320, SEPTA23321, SEPTA23292, SEPTA24, SEPTA23316, SEPTA23315, SEPTA23314, SEPTA23301, SEPTA23300, SEPTA23298",338.3306056,5.923928333,684.7069613,3.647326639,4.060054221,5.822702346,1.019830028,2.739033468,3.466920129,194,Roosevelt Boulevard,C Street to Pratt Street,Direct Bus,Direct Bus
195,151213,1773.680862,1860.736979,13.85059724,10.52987338,14.4766528,18.09456811,208,6.119663764,2.507142857,4.890873016,9.251190476,20.79,4.756922294,1.049082176,1049.082176,0.343445283,"62, 9, 27","SEPTA16173, SEPTA16079, NA, SEPTA16082, SEPTA16172, SEPTA16084, SEPTA16170, SEPTA16169, SEPTA20409, SEPTA16347, SEPTA122, SEPTA16168, SEPTA20410, SEPTA28394, SEPTA30920, SEPTA12397, SEPTA19281",89.50153819,11.72138711,228.6648946,1.909119375,1.355896643,8.375568512,1.983002833,5.419591493,3.465973296,195,NA,NA,NA,
196,157111,780.8923237,1485.466667,10.79847965,7.912103213,10.61266082,13.83355715,121,11.16476978,4.133333333,10,20.56,4.18,2.160990788,1.902268241,1902.268241,0.200119911,12,"SEPTA25100, NA, SEPTA25047, SEPTA25046, SEPTA25101, SEPTA25045, SEPTA25102, SEPTA25103, SEPTA25044, SEPTA25048, SEPTA25099",355.3748006,5.352850672,535.9408117,3.461747074,3.177927022,4.880305856,4.589235127,2.47498557,3.46235754,196,NA,NA,NA,
197,118411,3182.428062,4671.233424,11.40646077,9.744880481,11.30834019,13.37662802,236,15.31941867,3.333333333,15,26.16590909,27.17,1.882914609,1.467820586,1467.820586,0.165074395,"47, 3, 471","SEPTA18534, SEPTA738, SEPTA18533, SEPTA18532, SEPTA18531, SEPTA18529, SEPTA18530, SEPTA18528, SEPTA18527, SEPTA18521, SEPTA22040, SEPTA736, SEPTA22025, SEPTA26056, SEPTA24337, NA, SEPTA18520, SEPTA18526, SEPTA18525, SEPTA737, SEPTA18524, SEPTA21091, SEPTA26065, SEPTA18523, SEPTA26057, SEPTA18522",171.9261474,8.537506417,541.337154,2.671139386,3.209925298,4.025654076,3.937677054,3.94746771,3.45254949,197,NA,NA,NA,
198,299111,2325.498071,3474.961682,11.97813545,9.329137834,12.14188224,14.33271722,243,11.51531595,5.412063492,10.33333333,18.58126374,19.97,2.149879326,1.494287063,1494.287063,0.179483638,"39, 57","SEPTA16318, SEPTA18066, SEPTA18596, SEPTA17635, NA, SEPTA16319, SEPTA16320, SEPTA17633, SEPTA17632, SEPTA18074, SEPTA17630, SEPTA17629, SEPTA18076, SEPTA17628, SEPTA18077, SEPTA17626, SEPTA17620, SEPTA17625, SEPTA18079, SEPTA25397, SEPTA18081, SEPTA18082, SEPTA18083",174.0090977,8.587407682,500.9600637,2.71930307,2.970504371,4.377050958,3.257790368,3.970540446,3.369442138,198,NA,NA,NA,
199,269111,1587.471566,1889,9.079722403,6.671645862,9.120824226,11.81976339,101,16.99133663,8,16.11111111,27.625,6.19,2.336143639,1.189942573,1189.942573,0.257292408,"WCS, WPS, 108","NA, SEPTA19656, SEPTA1140, SEPTA19566, SEPTA19657, SEPTA19567, SEPTA19658, SEPTA19565, SEPTA19660, SEPTA19661, SEPTA19564, SEPTA19662, SEPTA19664, SEPTA1139, SEPTA19562, SEPTA19663, SEPTA19563, SEPTA30538",305.1696284,3.899282439,417.965457,2.165457076,2.478377632,6.274566268,7.733711048,1.802902483,3.362718962,199,NA,NA,NA,
200,171211,2746.287883,5219.739683,19.33633808,13.29610351,18.33155819,27.07480679,303,16.66868886,5,16.33333333,28.42222222,13.18,5.791618761,1.900652774,1900.652774,0.299519937,"703, 37","NA, SEPTA28304, SEPTA24547, SEPTA28171, SEPTA24929, SEPTA24546, SEPTA30147, SEPTA24931, SEPTA30148, SEPTA30165, SEPTA30166",396.0348773,4.799205532,664.200919,3.458807249,3.938461119,7.304365134,0.339943343,2.218997907,3.359605128,200,NA,NA,NA,
201,170111,6136.263476,8723.916667,13.87083854,8.29925613,13.37933842,19.59739121,373,16.35404698,7.657142857,16.64285714,25.37142857,37.97,4.281996258,1.421698514,1421.698514,0.308704931,"75, 1, J, R","NA, SEPTA204, SEPTA23307, SEPTA174, SEPTA23304, SEPTA23311, SEPTA22407, SEPTA23047, SEPTA23046, SEPTA22408, SEPTA132, SEPTA137, SEPTA23312, SEPTA23303, SEPTA23310, SEPTA25, SEPTA160, SEPTA256, SEPTA23309, SEPTA5, SEPTA23305, SEPTA23306, SEPTA4, SEPTA17305, SEPTA20856, SEPTA28545, SEPTA23302, SEPTA23313, SEPTA22409, SEPTA124, SEPTA22406",229.7581424,6.187804704,515.5768597,2.587206456,3.057176462,7.528358746,1.954674221,2.861041394,3.311735199,201,Roosevelt Boulevard,Broad to C Street,Direct Bus,Direct Bus
202,284111,1005.880096,1501.064097,10.49181028,8.183667431,10.5829592,12.5644782,96,12.55066278,6.437797619,11.42881944,18.66666667,5.59,2.149431671,1.492289293,1492.289293,0.204867569,57,"SEPTA18088, NA, SEPTA18089, SEPTA22037, SEPTA18087, SEPTA18086, SEPTA18085, SEPTA849",268.526672,5.557322412,476.4940607,2.715667529,2.825430194,4.99608656,5.212464589,2.56952671,3.303725002,202,NA,NA,NA,
203,309111,744.2659283,1499,12.97527357,9.361932739,12.98222562,16.73915985,107,12.62928349,7.2,12.66666667,17.13333333,2.49,2.870756454,2.014065058,2014.065058,0.221248241,25,"SEPTA24106, SEPTA30897, SEPTA24107, SEPTA23790, SEPTA30896, SEPTA30307",602.0080321,3.345578382,674.0079666,3.665194883,3.996613215,5.395560488,2.492917847,1.546887579,3.288233711,203,NA,NA,NA,
204,177111,1460.51665,2668,12.54264163,9.442005264,11.66646314,17.1508168,237,9.070534459,2.8,8,17,7.33,3.201023204,1.826750828,1826.750828,0.255211246,"84, 70","NA, SEPTA1014, SEPTA1021, SEPTA22799, SEPTA22758, SEPTA22802, SEPTA22774, SEPTA22801, SEPTA22800, SEPTA22532, SEPTA22531, SEPTA31196, SEPTA22757, SEPTA22775",363.9836289,5.018771953,495.7630589,3.324320514,2.93968809,6.223813178,2.861189802,2.320518341,3.281757109,204,NA,NA,NA,
205,283111,2714.237389,3438.047793,10.35755752,8.659456765,10.11600805,12.51934752,125,17.77074369,9.535,17.125,26.4175,21.75,1.539643086,1.266671739,1266.671739,0.148649243,47,"SEPTA16268, NA, SEPTA26048, SEPTA16267, SEPTA16266, SEPTA26047, SEPTA16265, SEPTA16264, SEPTA26046, SEPTA724, SEPTA16260, SEPTA16261, SEPTA26045, SEPTA16262, SEPTA16231, SEPTA16270, SEPTA16365",158.0711629,8.013300563,436.4409224,2.305088784,2.587930179,3.625095411,5.410764873,3.705091824,3.279010232,205,NA,NA,NA,
206,201111,950.8237826,1421.153269,10.30441886,8.575735855,10.05162111,12.21449403,126,9.120425525,4.865555556,8.9425,13.01075092,4.78,1.907469377,1.494654735,1494.654735,0.185111786,802,"SEPTA11111, SEPTA18258, SEPTA18173, SEPTA18261, SEPTA18171, SEPTA18170, SEPTA18262, SEPTA18259, SEPTA18172, SEPTA18260, NA, SEPTA18169",297.3123994,5.027219646,501.1024337,2.719972161,2.971348571,4.514304085,5.52407932,2.324424282,3.258734179,206,NA,NA,NA,
207,116211,1513.907188,543.3644744,5.187146332,3.265668088,4.646532493,7.669626602,94,3.898019106,1.0125,3.180952381,7.805,7.96,1.768774024,0.358915315,358.9153145,0.340991734,"61, 62, 471","SEPTA24330, NA, SEPTA24331, SEPTA22250, SEPTA24329, SEPTA24332, SEPTA32220, SEPTA915, SEPTA24335, SEPTA24121, SEPTA24334",68.26186865,5.257918098,126.8202924,0.653153963,0.751996537,8.315734039,9.943342776,2.431091808,3.241445179,207,NA,NA,NA,
208,114111,1392.95686,1475.322078,9.351771858,7.852835347,9.256730571,11.01070096,128,7.770117526,2,6.6,15.39,11.45,1.40157775,1.059129769,1059.129769,0.149872962,45,"SEPTA16589, SEPTA16590, SEPTA24361, SEPTA16588, SEPTA16587, NA, SEPTA16586, SEPTA16585, SEPTA16577, SEPTA24287, SEPTA16576, SEPTA16575, SEPTA16524",128.8490898,8.219924341,287.7294619,1.927403981,1.706127266,3.654938134,7.30878187,3.800627997,3.229004812,208,NA,NA,NA,
209,119111,3008.747236,2541.605928,9.198678015,7.507009713,8.845649626,11.48450672,96,15.94805024,8.30952381,13.16595805,25.86742424,21.5,1.909698244,0.844738932,844.7389325,0.207605728,57,"NA, SEPTA18103, SEPTA30314, SEPTA18100, SEPTA18104, SEPTA18105, SEPTA18115, SEPTA18114, SEPTA851, SEPTA18116, SEPTA22028, SEPTA24971, SEPTA18090, SEPTA18092, SEPTA18093, SEPTA850, SEPTA18099, SEPTA18094, SEPTA18098, SEPTA18095",118.2142292,7.145831243,271.2430164,1.537255612,1.608368858,5.062861776,7.563739377,3.304001978,3.190731756,209,NA,NA,NA,
210,275111,5483.112626,4442.057893,13.53418025,7.388694806,12.69600226,20.27760868,422,6.255821047,1,4.791111111,13.9,43.75,5.335168744,0.810134352,810.1343518,0.394199622,"89, 25, 43, K, R","NA, SEPTA483, SEPTA489, SEPTA24019, SEPTA17784, SEPTA20512, SEPTA17815, SEPTA17814, SEPTA17783, SEPTA17816, SEPTA17782, SEPTA17817, SEPTA15040, SEPTA17775, SEPTA17818, SEPTA17773, SEPTA17772, SEPTA17819, SEPTA17821, SEPTA17769, SEPTA17822, SEPTA17768, SEPTA23999, SEPTA17785, SEPTA17813, SEPTA17786, SEPTA17787, SEPTA17811, SEPTA17812, SEPTA32301, SEPTA1133, SEPTA17788, SEPTA21229, SEPTA27752, SEPTA27755, SEPTA24729, SEPTA24730, SEPTA24780, SEPTA24731, SEPTA24778, SEPTA24779, SEPTA267, SEPTA260, SEPTA24781, SEPTA24728, SEPTA24782",101.5327518,7.979044566,283.3213388,1.474282208,1.679988758,9.613309908,2.152974504,3.689252955,3.181666532,210,NA,NA,NA,
211,105112,1735.641663,1478,7.745529448,6.185992041,7.434793648,9.687659269,78,13.43392505,5.084615385,9.961538462,28.43846154,10.7,1.468107442,0.851558263,851.5582631,0.189542555,40,"SEPTA22269, NA, SEPTA22271, SEPTA15404, SEPTA22270, SEPTA22272, SEPTA22273, SEPTA22275, SEPTA22274, SEPTA664, SEPTA25072, SEPTA30638, SEPTA30639, SEPTA30640, SEPTA30641, SEPTA30642",138.1308411,6.164866993,258.1488024,1.549665427,1.530725104,4.622356845,8.923512748,2.850435736,3.175940266,211,NA,NA,NA,
212,184111,1649.179731,3345.560359,12.70405976,10.77746023,12.54926697,14.4959382,166,17.7035127,6.354090909,16.96525974,29.79304029,10.61,1.625631269,2.028620833,2028.620833,0.127961557,59,"SEPTA20496, NA, SEPTA20443, SEPTA20497, SEPTA892, SEPTA20445, SEPTA20491, SEPTA20495, SEPTA11528, SEPTA20494, SEPTA11552, SEPTA20493, SEPTA11526, SEPTA20492, SEPTA20448",315.3214288,6.433501335,526.2767175,3.691683477,3.120622586,3.120586716,2.662889518,2.974643595,3.169671944,212,NA,NA,NA,
213,279111,843.3819086,1560.579891,13.43859767,10.50011142,13.56926238,16.32150988,132,11.062969,2.4685,10.76893939,19.34714286,3.49,2.467322469,1.850383409,1850.383409,0.183599698,"53, 2","SEPTA16415, SEPTA16482, SEPTA16481, SEPTA16416, SEPTA16480, NA, SEPTA31724, SEPTA16479, SEPTA28551, SEPTA28552",447.1575619,4.13810157,675.7113187,3.367327076,4.00671345,4.477428929,2.266288952,1.913324749,3.164806054,213,NA,NA,NA,
214,189111,2132.754747,2363.966667,11.3917394,9.259197424,11.14847376,13.45851326,112,11.87975526,6.394196429,10.9375,19.51875,16.85,1.808153777,1.108409989,1108.409989,0.158724995,75,"NA, SEPTA22071, SEPTA22173, SEPTA22174, SEPTA22176, SEPTA22068, SEPTA22177, SEPTA22067, SEPTA22066, SEPTA22178, SEPTA22179, SEPTA22065, SEPTA22185, SEPTA1042, SEPTA22064, SEPTA32154, SEPTA22073, SEPTA23308, SEPTA1046, SEPTA1041, SEPTA22074, SEPTA22075, SEPTA22159, SEPTA22157, SEPTA22077, SEPTA22078, SEPTA22155, SEPTA22195, SEPTA1045, SEPTA1273, SEPTA22194",140.2947577,7.900580234,501.9726747,2.017084108,2.976508772,3.870811838,3.966005666,3.652973578,3.141243803,214,NA,NA,NA,
215,134112,2635.449474,1492.279081,7.981150083,5.027300261,8.162304191,10.36186513,164,5.297832374,1.588594406,4.160714286,9.99462963,14.45,2.134070476,0.566233235,566.2332349,0.267388842,"39, 49, 7","NA, SEPTA646, SEPTA16224, SEPTA2671, SEPTA16222, SEPTA16220, SEPTA16219, SEPTA16218, SEPTA16221, SEPTA3120, SEPTA21136, SEPTA16216, SEPTA16211, SEPTA16212, SEPTA16213, SEPTA31553, SEPTA16214, SEPTA16215, SEPTA918, SEPTA16043, SEPTA16210",103.2719087,5.482935697,228.8730685,1.030431041,1.357131036,6.520787073,8.753541076,2.535132691,3.139964711,215,NA,NA,NA,
216,151312,1679.173838,2036.225344,10.91937063,9.384119119,10.61778985,12.93062654,142,9.456469833,4.672857143,9.30787037,13.88237374,13.01,1.674455055,1.212635225,1212.635225,0.153347213,61,"SEPTA18415, SEPTA17885, SEPTA17887, SEPTA18414, SEPTA17888, SEPTA18413, NA, SEPTA17890, SEPTA18412, SEPTA17892, SEPTA18410, SEPTA17891, SEPTA18409, SEPTA18411, SEPTA912, SEPTA18000, SEPTA17999, SEPTA18407, SEPTA18001, SEPTA919, SEPTA18406",156.5123247,7.747857731,450.5368959,2.206753155,2.671513989,3.73966437,4.447592068,3.582359616,3.138563745,216,NA,NA,NA,
217,248111,1490.974092,1656,9.711535913,7.27906176,10.04681841,12.22490685,108,12.80231481,3,13.3,20.07,8.15,2.116876634,1.110683284,1110.683284,0.217975473,"30, 40","NA, SEPTA364, SEPTA30823, SEPTA21465, SEPTA567, SEPTA22287, SEPTA21561, SEPTA22289, SEPTA21560, SEPTA22288, SEPTA351",203.190184,5.466225097,346.306396,2.021221048,2.053466409,5.315747797,6.543909348,2.527406249,3.13298057,217,NA,NA,NA,
218,172121,612.5194967,1683,23.18509245,18.01300416,22.7173913,29.70867931,113,14.32743363,7,13.5,25,0.88,4.591251786,2.74766764,2747.66764,0.198026029,"50, 67","SEPTA22942, SEPTA23362, NA, SEPTA22547, SEPTA22885, SEPTA21199",1912.5,1.436688962,712.6101937,5.000204604,4.225509872,4.829242539,0.056657224,0.664278656,3.083235753,218,NA,NA,NA,
219,223111,1817.603329,1103.995238,6.883598808,5.734710419,6.625882466,8.417599128,61,10.2587017,4.640625,10.1875,15.4375,13.22,1.179511933,0.607390634,607.3906337,0.171351057,12,"SEPTA25084, SEPTA310, SEPTA15187, SEPTA25082, NA, SEPTA25083, SEPTA3042, SEPTA22279, SEPTA25075, SEPTA25078, SEPTA309, SEPTA25916, SEPTA25089, SEPTA24333, SEPTA25087, SEPTA25088, SEPTA25085, SEPTA25086",83.50947338,7.273314142,171.1248825,1.105329261,1.014706058,4.178722462,9.490084986,3.36294596,3.079346251,219,NA,NA,NA,
